"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"69","State",2019-06-08,"24","MD",NA,NA,1129633,4894617,28854323,6887390,7366773,3479610,4651409,4709820,1271843,265544,114948,40231,66755,"24-00000-20190608"
"70","State",2019-06-09,"24","MD",NA,NA,1211050,4813200,24049160,5444037,6370102,2895911,3889744,3856457,1062446,257189,152305,45656,75313,"24-00000-20190609"
"71","State",2019-06-10,"24","MD",NA,NA,1121891,4902359,24777439,5360019,6220190,2917034,4102252,4440276,1297026,237502,97574,36428,69138,"24-00000-20190610"
"72","State",2019-06-11,"24","MD",NA,NA,1107244,4917006,26685394,5974958,6594586,3135561,4410154,4808198,1337439,226298,85476,40483,72241,"24-00000-20190611"
"73","State",2019-06-12,"24","MD",NA,NA,1080542,4943708,26261504,5852206,6442464,3078779,4328187,4776927,1347346,232005,94066,34952,74572,"24-00000-20190612"
"74","State",2019-06-13,"24","MD",NA,NA,1098804,4925446,25261568,5617448,6200000,2929863,4191351,4595537,1281785,231896,103996,38506,71186,"24-00000-20190613"
"75","State",2019-06-14,"24","MD",NA,NA,1070187,4954063,27680953,6242868,6757679,3292173,4593448,4928861,1364344,262025,131809,43317,64429,"24-00000-20190614"
"76","State",2019-06-15,"24","MD",NA,NA,1122637,4901613,27615996,6399660,7021487,3325448,4481734,4612563,1270015,279674,132302,30857,62256,"24-00000-20190615"
"77","State",2019-06-16,"24","MD",NA,NA,1198986,4825264,23091436,5257454,5947810,2747781,3674241,3826500,1110945,267358,151901,39616,67830,"24-00000-20190616"
"78","State",2019-06-17,"24","MD",NA,NA,1114045,4910205,24355654,5450271,5949115,2803669,3957838,4451115,1297454,236275,104874,39201,65842,"24-00000-20190617"
"79","State",2019-06-18,"24","MD",NA,NA,1110034,4914216,24498836,5321149,5915869,2859571,4034587,4609438,1348158,229864,94046,26326,59828,"24-00000-20190618"
"80","State",2019-06-19,"24","MD",NA,NA,1129810,4894440,25714200,5725475,6422738,2974406,4184039,4653607,1357988,235846,88058,26824,45219,"24-00000-20190619"
"81","State",2019-06-20,"24","MD",NA,NA,1116146,4908104,24906883,5420962,6117483,2888536,4112647,4577078,1364194,242427,97181,28755,57620,"24-00000-20190620"
"82","State",2019-06-21,"24","MD",NA,NA,1112953,4911297,26637417,5936520,6662931,3160551,4354747,4689156,1361758,261811,123267,34467,52209,"24-00000-20190621"
"83","State",2019-06-22,"24","MD",NA,NA,1164814,4859436,27612456,6458446,7118149,3309270,4434580,4509961,1274501,282077,137238,36710,51524,"24-00000-20190622"
"84","State",2019-06-23,"24","MD",NA,NA,1105735,4918515,24115453,5482761,6248505,2826414,3908001,3958035,1145932,266490,155520,38647,85148,"24-00000-20190623"
"85","State",2019-06-24,"24","MD",NA,NA,1031179,4993071,25595663,5675471,6220246,2950839,4233422,4669195,1371182,252211,111180,36975,74942,"24-00000-20190624"
"86","State",2019-06-25,"24","MD",NA,NA,1085997,4938253,26190424,5838904,6288564,2989046,4361818,4804570,1439258,263969,100018,33121,71156,"24-00000-20190625"
"87","State",2019-06-26,"24","MD",NA,NA,1085973,4938277,26308513,5860518,6228418,3043286,4427567,4839586,1440839,266347,103891,30895,67166,"24-00000-20190626"
"88","State",2019-06-27,"24","MD",NA,NA,1090349,4933901,26049947,5727782,6159777,3037030,4355959,4847191,1437244,270028,117451,36884,60601,"24-00000-20190627"
"89","State",2019-06-28,"24","MD",NA,NA,1066471,4957779,27480930,6227090,6486850,3208702,4554683,5045262,1424654,294113,138947,32835,67794,"24-00000-20190628"
"90","State",2019-06-29,"24","MD",NA,NA,1130766,4893484,27065953,6225753,6716517,3245442,4414931,4577605,1327972,300477,143876,35132,78248,"24-00000-20190629"
"91","State",2019-06-30,"24","MD",NA,NA,1208615,4815635,24388571,5572912,6246000,2939642,3974383,3969063,1115802,283301,160703,44641,82124,"24-00000-20190630"
"92","State",2019-07-01,"24","MD",NA,NA,1109135,4915115,25915133,5894514,6233485,2990854,4266715,4663914,1378614,267583,114884,30602,73968,"24-00000-20190701"
"93","State",2019-07-02,"24","MD",NA,NA,1094795,4929455,25469033,5569703,6064894,2971804,4268163,4678180,1437637,259814,117620,28381,72837,"24-00000-20190702"
"94","State",2019-07-03,"24","MD",NA,NA,1081337,4942913,26089263,5808464,6241955,3007408,4382840,4726994,1460787,256450,110185,26796,67384,"24-00000-20190703"
"95","State",2019-07-04,"24","MD",NA,NA,1181913,4842337,21659599,4697894,5371825,2552651,3592894,3706372,1223312,274726,144894,30888,64143,"24-00000-20190704"
"96","State",2019-07-05,"24","MD",NA,NA,1098934,4925316,27477715,6207130,6537875,3210667,4592315,4898070,1490977,289169,144063,34579,72870,"24-00000-20190705"
"97","State",2019-07-06,"24","MD",NA,NA,1134087,4890163,26605683,6088002,6409945,3179160,4385044,4581137,1404358,299872,151274,29709,77182,"24-00000-20190706"
"98","State",2019-07-07,"24","MD",NA,NA,1189181,4835069,24298022,5530254,6110574,2839505,4015611,4037797,1180155,287183,176149,39473,81321,"24-00000-20190707"
"99","State",2019-07-08,"24","MD",NA,NA,1092218,4932032,25216936,5575354,5942720,2949062,4227621,4659238,1387291,256885,113651,29623,75491,"24-00000-20190708"
"100","State",2019-07-09,"24","MD",NA,NA,1084019,4940231,26588426,5977093,6320375,3116639,4424777,4869603,1433979,243262,102695,30450,69553,"24-00000-20190709"
"101","State",2019-07-10,"24","MD",NA,NA,1063278,4960972,27181499,6082439,6455822,3192208,4572958,4978301,1442986,247745,112723,28102,68215,"24-00000-20190710"
"102","State",2019-07-11,"24","MD",NA,NA,1072223,4952027,26672686,6026485,6243962,3062344,4449348,4972444,1457705,251889,111671,34116,62722,"24-00000-20190711"
"103","State",2019-07-12,"24","MD",NA,NA,1036703,4987547,29024183,6686862,6967653,3397628,4780712,5193392,1481348,274679,130825,44713,66371,"24-00000-20190712"
"104","State",2019-07-13,"24","MD",NA,NA,1097956,4926294,28850333,6704705,7114228,3438155,4727059,4936034,1379730,294098,142869,52416,61039,"24-00000-20190713"
"105","State",2019-07-14,"24","MD",NA,NA,1145702,4878548,25641330,5692800,6499241,3117040,4244395,4341116,1172186,285682,160987,46356,81527,"24-00000-20190714"
"106","State",2019-07-15,"24","MD",NA,NA,1031275,4992975,27494577,6227191,6592300,3244447,4591169,4949003,1412486,245840,109776,38088,84277,"24-00000-20190715"
"107","State",2019-07-16,"24","MD",NA,NA,1041132,4983118,27466837,6301304,6540722,3193258,4572628,4978636,1425232,237823,100025,38869,78340,"24-00000-20190716"
"108","State",2019-07-17,"24","MD",NA,NA,1028453,4995797,27719890,6353392,6574121,3216331,4622316,5060527,1451426,240797,93959,32606,74415,"24-00000-20190717"
"109","State",2019-07-18,"24","MD",NA,NA,1037377,4986873,27907350,6345152,6589788,3315278,4689803,5039794,1440315,244388,106282,39375,97175,"24-00000-20190718"
"110","State",2019-07-19,"24","MD",NA,NA,1039706,4984544,29434243,6700719,7004766,3487479,4927738,5324824,1470523,278759,125055,43408,70972,"24-00000-20190719"
"111","State",2019-07-20,"24","MD",NA,NA,1098984,4925266,28649006,6695283,7097105,3420128,4697067,4841015,1347314,282260,138635,43696,86503,"24-00000-20190720"
"112","State",2019-07-21,"24","MD",NA,NA,1168639,4855611,24768156,5477487,6243182,3015926,4158357,4147640,1156561,258377,160176,50568,99882,"24-00000-20190721"
"113","State",2019-07-22,"24","MD",NA,NA,1091815,4932435,26578852,6071325,6303887,3119368,4441739,4813364,1362181,236394,104270,40987,85337,"24-00000-20190722"
"114","State",2019-07-23,"24","MD",NA,NA,1105943,4918307,26790882,6039949,6436107,3150057,4472253,4863312,1380347,229746,85807,44465,88839,"24-00000-20190723"
"115","State",2019-07-24,"24","MD",NA,NA,1087308,4936942,28543804,6545259,6866143,3365211,4759060,5127855,1447335,239969,86384,39618,66970,"24-00000-20190724"
"116","State",2019-07-25,"24","MD",NA,NA,1086491,4937759,27669162,6162509,6603670,3365031,4668470,5026688,1357772,231609,102389,53562,97462,"24-00000-20190725"
"117","State",2019-07-26,"24","MD",NA,NA,1073925,4950325,29209437,6630680,6963427,3468091,4879260,5361011,1405081,259385,117854,53459,71189,"24-00000-20190726"
"118","State",2019-07-27,"24","MD",NA,NA,1142893,4881357,28993205,6796139,7162268,3469928,4738928,4975691,1303548,284487,137780,54011,70425,"24-00000-20190727"
"119","State",2019-07-28,"24","MD",NA,NA,1204401,4819849,25543442,5645077,6486523,3108513,4264721,4376462,1132987,262752,148683,53102,64622,"24-00000-20190728"
"120","State",2019-07-29,"24","MD",NA,NA,1098851,4925399,27425713,6266644,6403793,3280126,4656269,4999786,1367304,227186,100310,46187,78108,"24-00000-20190729"
"121","State",2019-07-30,"24","MD",NA,NA,1115827,4908423,27618042,6349027,6483439,3293140,4664942,5031983,1363563,215908,84460,50354,81226,"24-00000-20190730"
"122","State",2019-07-31,"24","MD",NA,NA,1088476,4935774,27792145,6384073,6446264,3287463,4725282,5090405,1386921,235758,101606,48850,85523,"24-00000-20190731"
"123","State",2019-08-01,"24","MD",NA,NA,1060773,4963477,27688119,6268286,6393112,3330721,4719438,5067383,1406304,241682,121556,49924,89713,"24-00000-20190801"
"124","State",2019-08-02,"24","MD",NA,NA,1042830,4981420,28260653,6291223,6689802,3417479,4865959,5074351,1387368,260603,136091,53729,84048,"24-00000-20190802"
"125","State",2019-08-03,"24","MD",NA,NA,1129041,4895209,28557877,6564815,6943388,3454456,4846574,4871424,1323467,274043,147687,55272,76751,"24-00000-20190803"
"126","State",2019-08-04,"24","MD",NA,NA,1200804,4823446,24898378,5530429,6200368,3017102,4329544,4132904,1091951,255833,170888,65765,103594,"24-00000-20190804"
"127","State",2019-08-05,"24","MD",NA,NA,1104464,4919786,26797996,6115735,6352958,3174002,4559324,4797566,1294280,235827,113959,54475,99870,"24-00000-20190805"
"128","State",2019-08-06,"24","MD",NA,NA,1130211,4894039,26900086,6053824,6399638,3172760,4487680,4969229,1349648,229851,110560,45849,81047,"24-00000-20190806"
