"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"65","County",2019-04-22,"10","DE","10003","New Castle County",114008,443617,2047398,505808,493930,221925,367151,319425,85590,26723,16141,5927,4778,"10-10003-20190422"
"66","County",2019-04-22,"10","DE","10005","Sussex County",42193,186392,851629,156788,210732,97029,126566,161857,65909,17716,7390,7050,592,"10-10005-20190422"
"67","County",2019-04-23,"10","DE","10001","Kent County",27572,150432,632955,130267,160604,72247,89594,92011,52306,16618,6581,11532,1195,"10-10001-20190423"
"68","County",2019-04-23,"10","DE","10003","New Castle County",107453,450172,2092207,519670,512680,230750,361157,317141,97352,28872,14590,6848,3147,"10-10003-20190423"
"69","County",2019-04-23,"10","DE","10005","Sussex County",38134,190451,889442,156651,216456,97331,160720,161835,61071,18936,9233,6650,559,"10-10005-20190423"
"70","County",2019-04-24,"10","DE","10001","Kent County",28388,149616,676772,143616,180870,80538,95025,98671,49260,15301,5832,6420,1239,"10-10001-20190424"
"71","County",2019-04-24,"10","DE","10003","New Castle County",106752,450873,2163366,532372,536179,244270,375276,322866,103916,27727,12976,5000,2784,"10-10003-20190424"
"72","County",2019-04-24,"10","DE","10005","Sussex County",38321,190264,901142,158869,211946,99714,168515,171478,59486,16877,8171,5550,536,"10-10005-20190424"
"73","County",2019-04-25,"10","DE","10001","Kent County",27707,150297,677949,134958,183847,83203,99216,92741,55342,15970,6094,5544,1034,"10-10001-20190425"
"74","County",2019-04-25,"10","DE","10003","New Castle County",103832,453793,2170129,515047,548101,254827,375592,326345,102644,28241,12238,4386,2708,"10-10003-20190425"
"75","County",2019-04-25,"10","DE","10005","Sussex County",36714,191871,879472,146241,207033,100263,163884,170715,58163,18779,7442,6425,527,"10-10005-20190425"
"76","County",2019-04-26,"10","DE","10001","Kent County",28457,149547,664212,132059,177964,84526,96671,86199,57443,17107,6228,5161,854,"10-10001-20190426"
"77","County",2019-04-26,"10","DE","10003","New Castle County",103473,454152,2102284,501778,523971,245964,368712,316361,98658,28452,12849,2283,3256,"10-10003-20190426"
"78","County",2019-04-26,"10","DE","10005","Sussex County",36696,191889,858237,142442,207893,93796,166343,161281,55537,18071,8212,4062,600,"10-10005-20190426"
"79","County",2019-04-27,"10","DE","10001","Kent County",31697,146307,670326,131682,192567,83861,105271,82361,47187,15637,5894,5304,562,"10-10001-20190427"
"80","County",2019-04-27,"10","DE","10003","New Castle County",111801,445824,2146954,518866,559411,251405,380654,293916,97110,27048,13313,2306,2925,"10-10003-20190427"
"81","County",2019-04-27,"10","DE","10005","Sussex County",41292,187293,880148,152406,218840,103951,178629,147583,50139,17602,7221,3236,541,"10-10005-20190427"
"82","County",2019-04-28,"10","DE","10001","Kent County",31335,146669,640072,132544,193867,83623,89603,73614,39275,15891,6228,4887,540,"10-10001-20190428"
"83","County",2019-04-28,"10","DE","10003","New Castle County",109875,447750,1876960,480067,497667,219589,313085,229589,85206,28519,15429,4811,2998,"10-10003-20190428"
"84","County",2019-04-28,"10","DE","10005","Sussex County",39775,188810,804752,142436,202126,90983,157155,134001,43933,19407,8634,5525,552,"10-10005-20190428"
"85","County",2019-04-29,"10","DE","10001","Kent County",28652,149352,722159,148722,201310,91866,105884,91120,54218,18788,6140,3365,746,"10-10001-20190429"
"86","County",2019-04-29,"10","DE","10003","New Castle County",104733,452892,2047139,483262,504726,242476,366101,302276,96146,28074,16082,5103,2893,"10-10003-20190429"
"87","County",2019-04-29,"10","DE","10005","Sussex County",37774,190811,876961,147504,215881,99635,168649,157465,55854,19008,8697,3648,620,"10-10005-20190429"
"88","County",2019-04-30,"10","DE","10001","Kent County",27943,150061,723481,148094,206806,87340,103534,89545,57690,19316,7099,3300,757,"10-10001-20190430"
